ID,Lon,Lat
M_felipei,-77.916667,-0.416667
M_felipei,-76.530014,1.9394687
M_felipei,-76.6,2.45
M_felipei,-76.1166667,1.6305556
M_felipei,-76.17177,4.82009
M_felipei,-76.6152777778,3.54472222222
